combination_rank,pnl_rank,isin,number_of_signals,number_of_trades,gross_pnl,net_pnl,gross_return_pct,net_return_pct,annualized_volatility,sharpe,sortino,max_drawdown,win_rate,average_trade_return,median_trade_return,profit_factor,best_trade,worst_trade,exposure_pct,turnover,trade_std,standard_error,t_stat,p_value,confidence_95_low,confidence_95_high,positive_months,negative_months,best_month,worst_month,monthly_return_std,buy_hold_pnl,excess_pnl,pnl_0bps,pnl_5bps,pnl_10bps,pnl_20bps,pnl_30bps,symbol,company_name,series,first_traded_date,last_traded_date,sessions_available,median_daily_value,median_volume,pct_near_zero_volume,average_daily_range,circuit_like_sessions,corporate_action_observations,coverage_ratio,liquidity_flag,coverage_flag,new_listing_flag,suspension_flag,strategy,parameters,execution_class,evaluation_start,evaluation_end,score_net_pnl,score_sharpe,score_pnl_30bps,score_max_drawdown,score_excess_pnl,combination_score,positive_pillars,evidence_tier,sample_tier,profit_rank,comparable_rank
26,65,INE070C01037,139,139,3384388.573108375,2556308.05417816,33.84388573108375,25.5630805417816,0.3858571440552938,8.74083414636608,24.27788559323665,-0.0514015398505415,0.7338129496402878,0.0242641244631496,0.0219520958083832,11.885422307223244,0.0951428571428572,-0.0330880829015545,0.5515873015873016,278.0,0.0284374022225198,0.0024120289753997,10.05963224762999,3.400064397566537e-18,0.0194948110266539,0.0290334378996454,12,0,0.6078010822473956,0.0,0.163328551972774,-55230.12552301256,2611538.1797011723,3384388.573108375,2942504.921747676,2556308.05417816,1923949.212098793,1441307.1355293854,COMPINFO,COMPUAGE INFOCOM LTD,BZ,2025-09-01,2026-08-27,245,31112.91,22490.0,0.0,0.0654823981706496,1,0,0.9722222222222222,LOW,FULL,True,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.56780275562002,99.74184191443075,99.62291515591008,90.96446700507614,99.56780275562002,98.3231327048586,5,ROBUST POSITIVE,LOW LIQUIDITY,150,
27,9,INE277C01012,127,127,13257274.85091237,10356862.31399701,132.5727485091237,103.5686231399701,0.5352169214134136,9.021853891335152,22.717795855886056,-0.0609277619283682,0.8346456692913385,0.0380208572060001,0.0367180038718004,17.256486166338743,0.1725851329847693,-0.0458805970149253,0.503968253968254,254.0,0.0392644941366009,0.0034841604461043,10.912487468397508,6.321030561671044e-20,0.031125806110622,0.0449159083013783,13,0,1.2725208264319954,0.0649594061554958,0.3412334969424619,-31705.298013245003,10388567.612010255,13257274.85091237,11719123.701735277,10356862.31399701,8082373.564015021,6299570.166418192,REGENCERAM,REGENCY CERAMICS LTD.,EQ,2025-08-20,2026-08-27,252,126622.695,2958.5,0.0119047619047619,0.0708999149788378,1,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.95358955765047,99.79695431472081,99.97099347353155,89.26178390137781,99.95068890500363,98.3213923132705,5,ROBUST POSITIVE,LOW LIQUIDITY,17,
28,55,INE651C01018,113,113,3618174.6122836303,2886162.186099846,36.1817461228363,28.861621860998454,0.4761923222520769,7.408192007939792,20.969846164674,-0.0508323479018613,0.672566371681416,0.0312187978402666,0.0249299820466787,13.163567752061708,0.1010444964871195,-0.0337460317460318,0.4484126984126984,226.0,0.0383955284053507,0.0036119474823528,8.64320369905553,4.37730430951077e-14,0.0240621869020705,0.0383754087784626,11,0,0.8272780929853212,0.0,0.2116891567203853,-18375.921752652925,2904538.107852499,3618174.6122836303,3232304.733514697,2886162.186099846,2297240.7561669764,1823640.1813725955,LAKPRE,LAKSHMI PRE SCRE LTD,BZ,2025-08-25,2026-08-27,215,6200.03,1225.0,0.1302325581395348,0.053343883788115,30,0,0.8531746031746031,LOW,PARTIAL,True,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.64031907179115,99.26613488034808,99.74184191443075,91.04858593183465,99.63161711385061,98.29528643944887,5,ROBUST POSITIVE,LIMITED SAMPLE,125,
29,57,INE749B01020,165,165,4400149.939055367,3158232.308126582,44.00149939055368,31.58232308126582,0.4215891917030888,8.5229513021985,25.644600700296245,-0.0544445279583477,0.6545454545454545,0.0217768736389009,0.0171277735271613,10.076255142916226,0.1237922964407607,-0.0371724137931034,0.6547619047619048,330.0,0.030244717261541,0.0023545480454573,9.248855074720284,1.1829654522706548e-16,0.01712773711264,0.0264260101651618,13,0,0.5737535795632804,0.0250397757342295,0.1975481576156035,24177.63157894752,3134054.6765476344,4400149.939055367,3729471.6011483786,3158232.308126582,2257555.1539123133,1604768.2499848397,ORTINGLOBE,ORTIN GLOBAL LIMITED,EQ,2025-08-20,2026-08-27,252,90345.985,7213.0,0.0039682539682539,0.0566574161075563,15,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.6751269035533,99.70413343002176,99.68672951414068,90.4017403915881,99.65772298767223,98.28875997099348,5,ROBUST POSITIVE,LOW LIQUIDITY,113,
30,71,INE486Y01013,164,164,3799250.534843838,2728041.804334369,37.99250534843838,27.28041804334369,0.4113753721185027,8.376179756433142,16.154118736224515,-0.0525538519405366,0.7804878048780488,0.0210106955136228,0.0171797256104677,8.064216075264639,0.1183571428571428,-0.0488223086900129,0.6507936507936508,328.0,0.0296478738975417,0.002315109999289,9.075463161610068,3.555126834922376e-16,0.0164392223087961,0.0255821687184496,13,0,0.8590740876184491,0.0060351284358399,0.2473657810598974,-36662.85951614568,2764704.663850515,3799250.534843838,3220990.7126658685,2728041.804334369,1949823.8633592955,1384814.570596825,TOUCHWOOD,TOUCHWOOD ENTERTAIN LTD.,EQ,2025-08-20,2026-08-27,252,194088.55,2232.5,0.0079365079365079,0.050640001883243,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.59680928208847,99.65482233502539,99.60551124002902,90.74981870920958,99.59390862944163,98.28252356780276,5,ROBUST POSITIVE,LOW LIQUIDITY,140,
31,2,INE669A01022,161,161,21515562.494765285,15723199.880487988,215.15562494765285,157.23199880487988,0.55242100365506,9.519427432936356,19.3000292991068,-0.0642634106448771,0.8509316770186336,0.0326629295448708,0.0265171102661595,12.271770299525542,0.2361635581061693,-0.055763440860215,0.6388888888888888,322.0,0.0388853697825382,0.0030645964576073,10.658150264381538,2.224202372237373e-20,0.0266106532199906,0.038715205869751,12,0,0.9673946984553704,0.0,0.2917144665122788,-21756.37979383234,15744956.26028182,21515562.494765285,18395380.931508947,15723199.880487988,11476006.289133651,8363672.188916441,INFOMEDIA,INFOMEDIA PRESS LIMITED,EQ,2025-08-25,2026-08-27,233,68006.42,12114.0,0.0128755364806866,0.0782199463810635,3,0,0.9246031746031746,LOW,PARTIAL,True,True,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.99129804205947,99.8665699782451,99.9941986947063,88.67875271936185,99.99129804205947,98.27005076142133,5,ROBUST POSITIVE,LIMITED SAMPLE,4,
32,119,INE474L01016,110,110,1892338.90307483,1507872.1926184602,18.9233890307483,15.078721926184604,0.3774731990019088,7.580618783719205,16.93944647961707,-0.0419857515425279,0.7363636363636363,0.0260134583882222,0.0258037474192669,10.316376786784112,0.0967903225806452,-0.0383636363636363,0.4365079365079365,220.0,0.0302854819524429,0.0028876074038926,9.008654830692835,7.767522939737103e-15,0.0202903143907232,0.0317366023857213,9,0,0.5884436690839416,0.0,0.2005673116367918,-51216.022889842665,1559088.215508303,1892338.90307483,1689905.3839150737,1507872.1926184602,1197053.3551220768,945879.0241786768,OMKARCHEM,OMKAR SPL CHEM LTD,BZ,2025-08-20,2026-04-28,168,47018.565,8378.5,0.0059523809523809,0.0671776111723444,2,0,0.6666666666666666,LOW,PARTIAL,False,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.211022480058,99.34445250181291,99.39086294416244,92.41189267585207,99.22842639593908,98.2572878897752,5,ROBUST POSITIVE,LIMITED SAMPLE,273,
33,139,INE075B01020,145,145,1827662.2347907173,1350328.097480212,18.27662234790717,13.503280974802122,0.3575936894341502,7.691021451137329,17.09095897292823,-0.039099855362737,0.6896551724137931,0.0189673154222716,0.0136465715600551,8.481448159315002,0.097098154362416,-0.0344731182795698,0.5753968253968254,290.0,0.0270308930648498,0.0022447934854455,8.449470093907843,2.919642279923144e-14,0.014530312591028,0.0234043182535152,12,0,0.5374824039811699,0.0,0.1596076020000563,21212.384000848226,1329115.7134793638,1827662.2347907173,1572164.2247076223,1350328.097480212,990582.395176548,719608.8631723846,SICALLOG,SICAL LOGISTICS LIMITED,BE,2025-08-20,2026-08-27,227,960424.56,11575.0,0.0044052863436123,0.0496383808100882,13,0,0.9007936507936508,LOW,PARTIAL,False,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.09789702683103,99.40246555474982,99.1646120377085,92.79187817258884,99.07179115300943,98.22102973168963,5,ROBUST POSITIVE,LIMITED SAMPLE,312,
34,54,INE973A01010,167,167,4598594.335984097,3288718.1713397303,45.98594335984097,32.887181713397304,0.3721360263528951,9.713910694228714,23.08654004030724,-0.0592129213544607,0.7724550898203593,0.0216460845874081,0.0239999999999999,9.09736452978901,0.0904247915911562,-0.0323484451105283,0.6626984126984127,334.0,0.0259218456763665,0.0020058926414536,10.791247816593495,6.617741813390251e-21,0.0176857348777012,0.025606434297115,13,0,0.5818136834605903,0.1126633288812217,0.1496196352751216,-33920.70484581495,3322638.876185545,4598594.335984097,3890583.868339304,3288718.1713397303,2342443.210221861,1659275.7835317429,GOLDENTOBC,GOLDEN TOBACCO LIMITED,BZ,2025-08-20,2026-08-27,252,51562.17999999999,1694.5,0.0119047619047619,0.0531932754159104,2,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.68672951414068,99.88977519941987,99.70413343002176,89.56925308194343,99.68672951414068,98.21319796954316,5,ROBUST POSITIVE,LOW LIQUIDITY,109,
35,56,INE472B01011,159,159,3964960.981677302,2878098.294574687,39.64960981677302,28.780982945746867,0.4254358687736917,8.236150131388609,21.028210964353377,-0.0578413546842525,0.6540880503144654,0.0220374445691689,0.0191764705882352,8.214958675632232,0.1045168539325842,-0.0346027397260273,0.6309523809523809,318.0,0.0309941046096221,0.0024579923808574,8.965627697137556,8.35671619072039e-16,0.017182683302969,0.0268922058353689,12,1,0.5978938837252457,-0.0141995940902026,0.1606852116419243,-73794.23099381059,2951892.5255684974,3964960.981677302,3379611.6995624523,2878098.294574687,2080502.2147155383,1495540.5658533254,BLUECOAST,BLUE COAST HOTELS LIMITED,BE,2025-08-20,2026-08-27,252,104977.855,3584.0,0.0119047619047619,0.063418361554695,18,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.63451776649747,99.61421319796955,99.643219724438,89.7897026831037,99.64031907179115,98.15663524292967,5,ROBUST POSITIVE,LOW LIQUIDITY,127,
36,84,INE749B01020,147,147,2900200.855067942,2150146.919137814,29.002008550679417,21.501469191378145,0.4121303328779714,7.798993225211932,22.45216936059768,-0.0544445279583478,0.6530612244897959,0.0218653175103376,0.0152727272727273,10.00182858215623,0.1237922964407607,-0.0371724137931034,0.5833333333333334,294.0,0.0309544800588639,0.0025530824849442,8.5642816631578,1.4008496244412687e-14,0.0168195440354268,0.0269110909852485,13,0,0.575854719188865,0.0250397757342295,0.1861539445566302,24177.63157894752,2125969.2875588667,2900200.855067942,2498431.0272253905,2150146.919137814,1586654.8380927877,1163558.600295392,ORTINGLOBE,ORTIN GLOBAL LIMITED,EQ,2025-08-20,2026-08-27,252,90345.985,7213.0,0.0039682539682539,0.0566574161075563,15,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.47498187092096,99.46337926033357,99.51269035532995,90.39883973894126,99.4575779550399,98.11530094271211,5,ROBUST POSITIVE,LOW LIQUIDITY,182,
37,22,INE084Q01012,251,251,2488631.844089571,1476171.2782366627,24.88631844089571,14.761712782366628,0.3372060269461504,8.386546441195938,20.091210782816024,-0.0467957839262188,0.6374501992031872,0.0112669083873906,0.0068862163426204,5.026629456830748,0.0978837521237592,-0.0467957839262187,0.996031746031746,502.0,0.0212725403545008,0.0013427108411433,8.391165128149973,3.586016313608677e-15,0.0086224415429307,0.0139113752318505,13,0,0.4306159011656643,0.0187131032808125,0.1255557194860518,-53797.52592323087,1529968.8041598937,2488631.844089571,1920180.193417167,1476171.2782366627,858759.3420015539,482622.4183917048,RACE,RACE ECO CHAIN LIMITED,EQ,2025-08-20,2026-08-27,252,852636.4750000001,6333.5,0.0,0.056129575252073,0,0,1.0,LOW,FULL,False,False,close_to_open,{},LONG_ONLY,2025-08-20,2026-08-27,99.19941986947063,99.65772298767223,98.73821609862219,91.68382886149384,99.20812182741116,98.07324147933285,5,ROBUST POSITIVE,LOW LIQUIDITY,277,
38,117,INE215F01023,124,124,1974569.7653201504,1528081.3468879466,19.745697653201503,15.280813468879463,0.3909992946121748,7.361427542018371,14.7928254982951,-0.0491766462991171,0.8064516129032258,0.0232122014215146,0.0178069711169134,10.413663346217856,0.1381076716016149,-0.0447564102564101,0.492063492063492,248.0,0.0310176367149257,0.0027854660051705,8.333327844758148,1.3058163390504072e-13,0.0176985422549408,0.0287258605880884,13,0,0.4834560838587953,0.0239241750677468,0.1539777899509072,7035.800772301838,1521045.5461156447,1974569.7653201504,1737925.09729142,1528081.3468879466,1177079.3029218102,901273.0597310024,WIPL,THE WESTERN INDIA PLY LTD,EQ,2025-08-20,2026-08-27,252,231112.545,1522.0,0.0238095238095238,0.0500667929309656,0,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.22552574329224,99.248730964467,99.34445250181291,91.32704858593183,99.20522117476432,98.06511965192168,5,ROBUST POSITIVE,LOW LIQUIDITY,268,
39,13,INE00CA01015,251,251,3438807.9529584283,2056041.0437273565,34.38807952958428,20.560410437273564,0.3385340599221027,9.293265845431874,15.844326445109107,-0.0566991215297849,0.7051792828685259,0.0125342112214719,0.0125960290937683,4.635092629508612,0.0833821231179723,-0.0498950800666617,0.996031746031746,502.0,0.0213535986418763,0.0013478271948749,9.299568423261514,7.327942118231385e-18,0.0098796677265574,0.0151887547163864,13,0,0.4470175966712721,0.0438928277002015,0.1243654775901008,-26929.264368936696,2082970.308096293,3438807.9529584283,2662549.9421807984,2056041.0437273565,1212294.1178067245,697953.8586248172,TREJHARA,TREJHARA SOLUTIONS LTD,EQ,2025-08-20,2026-08-27,252,2379641.67,13181.5,0.0,0.0553646579463156,1,0,1.0,OK,FULL,False,False,close_to_open,{},LONG_ONLY,2025-08-20,2026-08-27,99.44307469180565,99.84626540971718,99.1269035532995,89.99854967367658,99.44597534445249,98.04437998549673,5,ROBUST POSITIVE,COMPARABLE,193,4
40,178,INE471W01019,130,130,1362941.947998997,1033654.668965402,13.62941947998997,10.33654668965402,0.3027796687108624,8.20485697742117,18.460799157060965,-0.0420494865089188,0.7769230769230769,0.0191097221341814,0.0168561639232819,8.869324657873578,0.0738262511803587,-0.0296211950394589,0.5158730158730159,260.0,0.0230147389395166,0.002018526134916,9.467166069155674,1.806750263564568e-16,0.0151160187396007,0.0231034255287621,13,0,0.4325678196288671,0.0803256120486499,0.1031128239599454,-26409.83606557366,1060064.5050309757,1362941.947998997,1187896.921236229,1033654.668965402,778044.8442166769,579726.1570649099,PALASHSECU,PALASH SECURITIES LTD,EQ,2025-08-20,2026-08-27,252,156443.425,1615.0,0.0119047619047619,0.0446891166539164,1,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.80493110949963,99.60551124002902,98.96736765772299,92.39738941261784,98.81943437273387,98.03930384336476,5,ROBUST POSITIVE,LOW LIQUIDITY,413,
41,87,INE973A01010,146,146,2830217.158667418,2102023.096337586,28.302171586674188,21.020230963375862,0.3680863383932528,8.630053732954655,20.32299335102588,-0.0592129213544611,0.7602739726027398,0.0217575676623308,0.0238748418637562,8.221178469776271,0.0904247915911562,-0.0323484451105283,0.5793650793650794,292.0,0.0270220393681954,0.0022363598903163,9.72900996684081,1.5745414415073662e-17,0.017337492771652,0.0261776425530095,13,0,0.5467511294879783,0.1106560367540643,0.1294971257031602,-33920.70484581495,2135943.801183401,2830217.158667418,2440336.273829952,2102023.096337586,1553866.6371765132,1141465.6256335992,GOLDENTOBC,GOLDEN TOBACCO LIMITED,BZ,2025-08-20,2026-08-27,252,51562.17999999999,1694.5,0.0119047619047619,0.0531932754159104,2,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.46047860768672,99.72733865119652,99.5039883973894,89.56635242929659,99.46337926033357,98.03901377810008,5,ROBUST POSITIVE,LOW LIQUIDITY,187,
42,67,INE722J01012,133,133,3138614.132961231,2398387.501529445,31.386141329612308,23.983875015294448,0.411971196501201,8.055435175988164,10.923373629919102,-0.0622226720647772,0.8872180451127819,0.0249519343442835,0.0215525024533856,13.714713327291332,0.2219428231089935,-0.0622226720647771,0.5277777777777778,266.0,0.0313755472984727,0.0027206049861781,9.1714653435726,8.116337600878048e-16,0.0195703087718416,0.0303335599167253,13,0,0.9558046407771744,0.0568860875076016,0.232792323408789,-32474.964234620827,2430862.4657640657,3138614.132961231,2744703.533267877,2398387.501529445,1826370.7863391065,1384562.8760766196,RKDL,RAVI KUMAR DIST. LTD.,EQ,2025-08-20,2026-08-27,252,355897.42500000005,15968.0,0.0,0.0564021324842853,0,0,1.0,LOW,FULL,False,False,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.54459753444524,99.5736040609137,99.60261058738216,89.03263234227701,99.5474981870921,97.98578680203046,5,ROBUST POSITIVE,LOW LIQUIDITY,158,
43,68,INE849L01019,142,142,3195993.316750716,2397286.4496354684,31.95993316750716,23.972864496354685,0.4298159518313472,7.740896377117808,19.434726297674608,-0.064458003105432,0.6549295774647887,0.0234307094673149,0.0161818181818181,8.667509601661402,0.0957443609022554,-0.0348947368421053,0.5634920634920635,284.0,0.0326141725547673,0.0027369205624232,8.560975349087133,1.7304058945262722e-14,0.018020005025606,0.0288414139090237,12,0,0.6340183003461086,0.0,0.2487517976877088,69587.44289867108,2327699.0067367973,3195993.316750716,2769173.4976956267,2397286.4496354684,1791098.6453389246,1331274.2641902743,ORTEL,ORTEL COMMUNICATIONS LTD,BZ,2025-08-20,2026-08-24,213,11886.16,7053.0,0.0187793427230046,0.0657027376486345,14,0,0.8452380952380952,LOW,PARTIAL,False,True,gap_fade_100,"{""gap_threshold"":0.01}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.5416968817984,99.42857142857143,99.58810732414793,88.63814358230601,99.52139231327048,97.88875997099348,5,ROBUST POSITIVE,LIMITED SAMPLE,159,
44,181,INE335W01016,185,185,1709899.4593187133,1156822.907729435,17.098994593187133,11.568229077294353,0.2912221206853054,8.878123687746506,14.170554389325808,-0.0511426821800367,0.772972972972973,0.0139757081516323,0.0135645161290323,6.130336029674929,0.0780788378713776,-0.0511426821800367,0.7341269841269841,370.0,0.0201713644112011,0.0014830282062697,9.42376422278922,1.87248139041362e-17,0.0110497816779809,0.0169016346252837,13,0,0.4651257652849259,0.0588355626149088,0.1341254703229976,-30113.40022561313,1186936.307955048,1709899.4593187133,1408354.108867141,1156822.907729435,772129.0947232514,504746.3727646308,GANGESSECU,GANGES SECURITIES LIMITED,EQ,2025-08-20,2026-08-27,252,266637.04000000004,2013.0,0.0119047619047619,0.0465051234235697,0,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,98.92095721537346,99.76794778825236,98.7962291515591,90.99637418419144,98.94996374184191,97.88252356780276,5,ROBUST POSITIVE,LOW LIQUIDITY,373,
45,60,INE060J01017,160,160,4231601.250417631,3067454.3578286697,42.31601250417632,30.6745435782867,0.4410610924488998,8.10130516102318,14.567988966757328,-0.0690886032507851,0.75625,0.0223323156536424,0.0203684382644184,6.418869377604189,0.1161818181818181,-0.0470261780104712,0.6349206349206349,320.0,0.0321778296555848,0.0025438807968139,8.778837310935312,2.4709459916054617e-15,0.0173081607142213,0.0273564705930635,13,0,0.5242069472862658,0.0254819141050948,0.1399870152047003,-85706.4622124863,3153160.820041156,4231601.250417631,3604355.788432007,3067454.3578286697,2214757.7324973387,1590569.209008882,FLEXITUFF,FLEXITUFF VENTURES INT L,BE,2025-08-20,2026-08-27,252,197336.825,19380.0,0.0,0.0614380111341222,11,0,1.0,LOW,FULL,False,False,gap_fade_050,"{""gap_threshold"":0.005}",INTRADAY_SHORT_ALLOWED_RESEARCH,2025-08-20,2026-08-27,99.65772298767223,99.58230601885424,99.68092820884699,87.82596084118927,99.6693255982596,97.87483683828863,5,ROBUST POSITIVE,LOW LIQUIDITY,119,
