eq_rank,worklist_rank,symbol,current_symbol,company_name,isin,strategy,research_score,eq_screen_pass,worklist_pass,current_series,snapshot_price,broker_listed,mis_margin_percent,budget,notional_cap,cash_cap_shares,illustrative_risk_shares,illustrative_planned_loss,risk_budget,tick_size,recent_median_value,recent_sessions,number_of_trades,audited_trades,short_trades,restricted_trades,unknown_series_trades,non_eq_trades,screen_reasons,worklist_reasons,historical_initial_investment,net_pnl,historical_ending_value,pnl_30bps,sharpe,max_drawdown,original_max_drawdown,excess_pnl,confidence_95_low,coverage_ratio,intraday,execution_validated
19939,538,HAPPSTMNDS,HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,INE419U01012,momentum_5d,21.651379937200463,True,True,EQ,354.0,True,20.0,1000.0,500.0,1,1.0,4.638,5.0,0.05,753218049.925,20.0,61,61,41,0,0,0,,,100000.0,-44027.151646546045,55972.848353453955,-56275.29583138326,-2.29874490009116,-0.46619320845910384,-0.4661932084591038,-15370.84063729395,-0.0166268880133313,1.0,True,False
19963,539,CGCL,CGCL,CAPRI GLOBAL CAPITAL LTD,INE180C01042,gap_fade_050,21.519170385060324,True,True,EQ,279.9,True,20.0,1000.0,500.0,1,1.0,3.6498,5.0,0.05,929393790.7750001,20.0,101,101,70,0,0,0,,,100000.0,-32182.426339871585,67817.57366012842,-54834.07858545274,-1.5702853601647333,-0.3732188750526173,-0.3732188750526173,-62339.80617823865,-0.0080826748552066,1.0,True,False
20010,540,KTKBANK,KTKBANK,KARNATAKA BANK LIMITED,INE614B01018,reversal_1d,21.27416955875062,True,True,EQ,340.1,True,20.0,1000.0,500.0,1,1.0,4.510200000000034,5.0,0.05,875316394.0,20.0,62,62,38,0,0,0,,,100000.0,-28744.61015747077,71255.38984252923,-44502.34971662944,-1.74313575398842,-0.37712208728461305,-0.377122087284613,-118473.7756159179,-0.0110580662099959,1.0,True,False
20033,541,PPLPHARMA,PPLPHARMA,PIRAMAL PHARMA LIMITED,INE0DK501011,momentum_5d,21.14815732936705,True,True,EQ,214.22,True,20.0,1000.0,500.0,2,1.0,2.848440000000015,5.0,0.01,639401063.4000001,20.0,66,66,27,0,0,0,,,100000.0,-34017.69779161597,65982.30220838403,-49441.25637372233,-2.5932376323981243,-0.3555727050986546,-0.3555727050986546,-44696.85952376155,-0.0106591847162743,1.0,True,False
20057,542,HINDPETRO,HINDPETRO,HINDUSTAN PETROLEUM CORP,INE094A01015,gap_fade_050,21.037844984300115,True,True,EQ,356.5,True,20.0,1000.0,500.0,1,1.0,4.693000000000011,5.0,0.05,1550322480.175,20.0,102,102,57,0,0,0,,,100000.0,-37400.68561402176,62599.31438597824,-58488.259401599375,-2.3180273634521527,-0.37400685614021767,-0.3740068561402176,-31182.283187328,-0.0081224095659117,1.0,True,False
20061,543,SWIGGY,SWIGGY,SWIGGY LIMITED,INE00H001014,gap_continuation_050,21.01945959345563,True,True,EQ,276.1,True,20.0,1000.0,500.0,1,1.0,3.6422,5.0,0.05,3023414109.25,20.0,116,116,45,0,0,0,,,100000.0,-43697.70894244277,56302.29105755723,-64718.23307705015,-2.1687224121134747,-0.48966703471468187,-0.4896670347146818,-13187.57957949418,-0.0089074976227405,1.0,True,False
20106,544,BELRISE,BELRISE,BELRISE INDUSTRIES LTD,INE894V01022,momentum_1d,20.82135184267063,True,True,EQ,236.86,True,20.0,1000.0,500.0,2,1.0,3.1337200000000136,5.0,0.01,837487795.4749999,20.0,86,86,38,0,0,0,,,100000.0,-32705.887519231863,67294.11248076813,-52406.52941751944,-1.7186872245463831,-0.3270588751923187,-0.3093435955604054,-81097.16090565028,-0.0092993095003532,1.0,True,False
20152,545,POWERGRID,POWERGRID,POWER GRID CORP. LTD.,INE752E01010,gap_continuation_100,20.585853577921007,True,True,EQ,266.0,True,20.0,1000.0,500.0,1,1.0,3.5119999999999774,5.0,0.05,2045111029.025,20.0,36,36,16,0,0,0,,,100000.0,-39151.9761022166,60848.0238977834,-47434.82595152773,-3.564031942490403,-0.40178301965507834,-0.4017830196550783,-31131.142768883252,-0.0200262124500513,1.0,True,False
20156,546,SHANTIGOLD,SHANTIGOLD,SHANTI GOLD INTERNATION L,INE06ZD01017,momentum_5d,20.568087919352173,True,True,EQ,256.34,True,20.0,1000.0,500.0,1,1.0,3.392680000000002,5.0,0.01,581797494.775,20.0,79,79,33,0,0,0,,,100000.0,-40685.027944581365,59314.972055418635,-56880.30122605348,-1.7979616428302878,-0.4241070088653841,-0.4241070088653841,-37937.99237145893,-0.0128778620257572,1.0,True,False
20166,547,RATNAVEER,RATNAVEER,RATNAVEER PRECISION ENG L,INE05CZ01011,gap_continuation_050,20.51685671789787,True,True,EQ,304.75,True,20.0,1000.0,500.0,1,1.0,3.9795000000000003,5.0,0.05,2083492621.38,20.0,137,137,27,0,0,0,,,100000.0,-32635.39764490921,67364.60235509078,-61172.06883977563,-0.840774954476636,-0.4894155180627424,-0.4894155180627425,-129386.13156537896,-0.0078814791466486,1.0,True,False
20197,548,SAMMAANCAP,SAMMAANCAP,SAMMAAN CAPITAL LIMITED,INE148I01020,gap_fade_050,20.396835233845646,True,True,EQ,158.39,True,20.0,1000.0,500.0,3,2.0,4.163560000000025,5.0,0.01,963280553.225,20.0,103,103,75,0,0,0,,,100000.0,-35357.86642244738,64642.13357755262,-57301.398996403965,-1.6888590861021515,-0.38713489652569344,-0.3871348965256933,-54680.83370459824,-0.008559401289373,1.0,True,False
20205,549,REDINGTON,REDINGTON,REDINGTON LIMITED,INE891D01026,gap_fade_100,20.379895884977692,True,True,EQ,371.3,True,20.0,1000.0,500.0,1,1.0,4.902599999999989,5.0,0.05,1285574404.2,20.0,49,49,31,0,0,0,,,100000.0,-35096.26078155485,64903.73921844515,-46767.621946074265,-1.823935239646624,-0.3574105966139949,-0.3574105966139949,-82192.50539472979,-0.0172491648275607,1.0,True,False
20230,550,MRPL,MRPL,MRPL,INE103A01014,gap_continuation_050,20.2623533300281,True,True,EQ,174.83,True,20.0,1000.0,500.0,2,2.0,4.609320000000018,5.0,0.01,1066722579.155,20.0,100,100,27,0,0,0,,,100000.0,-36009.11533583522,63990.88466416478,-57224.43567307718,-1.3691792998186565,-0.39117138662683104,-0.3911713866268311,-72485.34386160427,-0.0098455673934,1.0,True,False
20231,551,HAPPSTMNDS,HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,INE419U01012,turn_of_month,20.254916542720213,True,True,EQ,354.0,True,20.0,1000.0,500.0,1,1.0,4.638,5.0,0.05,753218049.925,20.0,75,75,0,0,0,0,,,100000.0,-44009.91332828437,55990.08667171563,-58645.71616695823,-3.1767484210903096,-0.44009913328284367,-0.4400991332828436,-15353.602319032274,-0.0120170469501792,1.0,True,False
20235,552,KTKBANK,KTKBANK,KARNATAKA BANK LIMITED,INE614B01018,open_to_close,20.245620558585358,True,True,EQ,340.1,True,20.0,1000.0,500.0,1,1.0,4.510200000000034,5.0,0.05,875316394.0,20.0,252,252,0,0,0,0,,,100000.0,-28977.41364426461,71022.58635573539,-74173.02182953682,-0.975989344749246,-0.3979868921612272,-0.3903842496622506,-118706.57910271174,-0.0035504267705263,1.0,True,False
20249,553,NATIONALUM,NATIONALUM,NATIONAL ALUMINIUM CO LTD,INE139A01034,reversal_5d,20.206370847793753,True,True,EQ,374.1,True,20.0,1000.0,500.0,1,1.0,4.908200000000045,5.0,0.05,2075946057.05,20.0,93,93,64,0,0,0,,,100000.0,-31311.936303006645,68688.06369699335,-52760.88897520251,-1.6123060531913729,-0.33076315661607936,-0.3307631566160793,-134803.65132051765,-0.0084073236998184,1.0,True,False
20260,554,MANAPPURAM,MANAPPURAM,MANAPPURAM FINANCE LTD,INE522D01027,gap_continuation_050,20.121054371178317,True,True,EQ,339.7,True,20.0,1000.0,500.0,1,1.0,4.459400000000023,5.0,0.05,1569912665.4250002,20.0,110,110,48,0,0,0,,,100000.0,-33037.554037480935,66962.44596251906,-56984.50181657752,-1.951514221617985,-0.3426161976648151,-0.3426161976648152,-62141.616363579946,-0.0069673575232542,1.0,True,False
20261,555,JSWINFRA,JSWINFRA,JSW INFRASTRUCTURE LTD,INE880J01026,gap_fade_050,20.114443893571313,True,True,EQ,333.0,True,20.0,1000.0,500.0,1,1.0,4.376000000000012,5.0,0.05,687390417.0250001,20.0,88,88,60,0,0,0,,,100000.0,-35767.19683038531,64232.80316961469,-54941.91965570179,-2.213333405052349,-0.3925867401247869,-0.3925867401247869,-43859.312614808805,-0.0090745924502237,1.0,True,False
20280,556,IOLCP,IOLCP,IOL CHEM AND PHARMA LTD,INE485C01029,momentum_5d,20.026855065278465,True,True,EQ,199.95,True,20.0,1000.0,500.0,2,1.0,2.649900000000009,5.0,0.01,644714183.21,20.0,116,116,41,0,0,0,,,100000.0,-33555.86106149273,66444.13893850727,-58340.39349729542,-0.958467919189108,-0.4876399512264271,-0.4876399512264271,-132126.26114377184,-0.0091130567403091,1.0,True,False
20301,557,ASHOKLEY,ASHOKLEY,ASHOK LEYLAND LTD,INE208A01029,gap_fade_050,19.91385721368369,True,True,EQ,169.0,True,20.0,1000.0,500.0,2,2.0,4.485999999999995,5.0,0.01,2510244023.355,20.0,93,93,60,0,0,0,,,100000.0,-33209.102674062495,66790.8973259375,-54071.06063027248,-1.6820889978055302,-0.42003566502094347,-0.4200356650209434,-66312.343970581,-0.0088320519378274,1.0,True,False
20320,558,SCI,SCI,SHIPPING CORP OF INDIA LT,INE109A01011,reversal_1d,19.83701041150223,True,True,EQ,295.35,True,20.0,1000.0,500.0,1,1.0,3.8907000000000456,5.0,0.05,569615929.125,20.0,96,96,48,0,0,0,,,100000.0,-35762.01323488837,64237.98676511163,-56364.45597387725,-1.418695112907036,-0.4156285487533766,-0.4156285487533766,-72627.5103109118,-0.0100002554235128,1.0,True,False
20328,559,SCI,SCI,SHIPPING CORP OF INDIA LT,INE109A01011,gap_fade_100,19.79342257478103,True,True,EQ,295.35,True,20.0,1000.0,500.0,1,1.0,3.8907000000000456,5.0,0.05,569615929.125,20.0,44,44,24,0,0,0,,,100000.0,-33795.30524597841,66204.69475402159,-44594.339764904646,-2.3596734027374398,-0.38359165930423533,-0.3835916593042353,-70660.80232200184,-0.0164174038795711,1.0,True,False
20330,560,WELSPUNLIV,WELSPUNLIV,WELSPUN LIVING LIMITED,INE192B01031,momentum_1d,19.788051561725336,True,True,EQ,208.51,True,20.0,1000.0,500.0,2,1.0,2.7770200000000127,5.0,0.01,718406604.175,20.0,90,90,41,0,0,0,,,100000.0,-31628.119756431654,68371.88024356835,-52410.24623451215,-1.6581090704906136,-0.3936368353080455,-0.3839092775499885,-89294.56777217427,-0.0086838708974307,1.0,True,False
20345,561,SCI,SCI,SHIPPING CORP OF INDIA LT,INE109A01011,gap_fade_050,19.71512973062304,True,True,EQ,295.35,True,20.0,1000.0,500.0,1,1.0,3.8907000000000456,5.0,0.05,569615929.125,20.0,99,99,69,0,0,0,,,100000.0,-35863.248599377395,64136.751400622605,-56953.87042316291,-1.428967006608049,-0.412543695473477,-0.412543695473477,-72728.74567540083,-0.0097166699412773,1.0,True,False
20346,562,MRPL,MRPL,MRPL,INE103A01014,momentum_5d,19.713477111221287,True,True,EQ,174.83,True,20.0,1000.0,500.0,2,2.0,4.609320000000018,5.0,0.01,1066722579.155,20.0,82,82,30,0,0,0,,,100000.0,-38087.61444855557,61912.38555144443,-55525.71196541076,-1.328462425783655,-0.42666887279890275,-0.4266688727989027,-74563.84297432462,-0.0129467916781744,1.0,True,False
20352,563,ETERNAL,ETERNAL,ETERNAL LIMITED,INE758T01015,open_to_close,19.65088415137994,True,True,EQ,322.75,True,20.0,1000.0,500.0,1,1.0,4.225499999999989,5.0,0.05,7755765299.75,20.0,252,252,0,0,0,0,,,100000.0,-38123.72480770411,61876.27519229589,-77511.96042062563,-1.3636421148485045,-0.4636912359021875,-0.4636912359021875,-40316.91192856267,-0.0041691788684022,1.0,True,False
20408,564,MOTHERSON,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,INE775A01035,momentum_1d,19.40753594447199,True,True,EQ,160.7,True,20.0,1000.0,500.0,3,2.0,4.222800000000046,5.0,0.01,1970325383.705,20.0,74,74,31,0,0,0,,,100000.0,-30389.38102489966,69610.61897510034,-48332.67587180359,-2.450714803949869,-0.3278675330076548,-0.3278675330076549,-97391.39309733392,-0.0085218614567693,1.0,True,False
20438,565,EDELWEISS,EDELWEISS,EDELWEISS FIN SERV LTD,INE532F01054,gap_fade_050,19.2410345397455,True,True,EQ,136.08,True,20.0,1000.0,500.0,3,2.0,3.604320000000027,5.0,0.01,529679119.34000003,20.0,103,103,65,0,0,0,,,100000.0,-35363.72439907991,64636.27560092009,-57304.46726304705,-1.8511349260992396,-0.37989799186760476,-0.3798979918676048,-62154.52618988157,-0.0082399981640591,1.0,True,False
20463,566,M&MFIN,M&MFIN,M&M FIN. SERVICES LTD,INE774D01024,gap_fade_100,19.162328540737068,True,True,EQ,373.65,True,20.0,1000.0,500.0,1,1.0,4.9073000000000455,5.0,0.05,685055156.175,20.0,39,39,26,0,0,0,,,100000.0,-33750.755301927566,66249.24469807243,-43433.66285680408,-2.818459922103288,-0.36004502678090167,-0.3600450267809015,-79511.21157569162,-0.0170791421490549,1.0,True,False
20524,567,CGCL,CGCL,CAPRI GLOBAL CAPITAL LTD,INE180C01042,momentum_1d,18.864443893571313,True,True,EQ,279.9,True,20.0,1000.0,500.0,1,1.0,3.6498,5.0,0.05,929393790.7750001,20.0,68,68,29,0,0,0,,,100000.0,-36040.97125455648,63959.02874544352,-51390.61142616991,-2.123306166047364,-0.3795439064110804,-0.3795439064110804,-66198.35109292355,-0.0120433947646117,1.0,True,False
20558,568,MANAPPURAM,MANAPPURAM,MANAPPURAM FINANCE LTD,INE522D01027,open_to_close,18.726037018674596,True,True,EQ,339.7,True,20.0,1000.0,500.0,1,1.0,4.459400000000023,5.0,0.05,1569912665.4250002,20.0,252,252,0,0,0,0,,,100000.0,-35272.03236279107,64727.96763720893,-76470.82184452107,-1.2969999157749108,-0.4109655281513478,-0.4109655281513478,-64376.09468889008,-0.0038934967745464,1.0,True,False
20602,569,VIYASH,VIYASH,VIYASH SCIENTIFIC LIMITED,INE807F01027,gap_fade_050,18.45645347876384,True,True,EQ,265.85,True,20.0,1000.0,500.0,1,1.0,3.511699999999977,5.0,0.05,932019464.075,20.0,110,110,77,0,0,0,,,100000.0,-35634.00008587157,64365.99991412843,-58662.37378811985,-1.437047513379753,-0.44894096438355124,-0.4489409643835512,-82909.82301436158,-0.0086622235045686,1.0,True,False
20612,570,ASHOKLEY,ASHOKLEY,ASHOK LEYLAND LTD,INE208A01029,gap_fade_100,18.414105106593954,True,True,EQ,169.0,True,20.0,1000.0,500.0,2,2.0,4.485999999999995,5.0,0.01,2510244023.355,20.0,51,51,31,0,0,0,,,100000.0,-36789.35182336264,63210.64817663736,-48574.028167838456,-2.278281449314977,-0.3936773969069819,-0.3936773969069819,-69892.59311988114,-0.0159585931263724,1.0,True,False
20625,571,WELSPUNLIV,WELSPUNLIV,WELSPUN LIVING LIMITED,INE192B01031,gap_fade_100,18.362667327714426,True,True,EQ,208.51,True,20.0,1000.0,500.0,2,1.0,2.7770200000000127,5.0,0.01,718406604.175,20.0,48,48,26,0,0,0,,,100000.0,-35005.86680688767,64994.13319311233,-46477.364062499226,-2.2015188941471893,-0.39026011234634816,-0.3902601123463481,-92672.31482263027,-0.0161801305928418,1.0,True,False
20651,572,VEDL,VEDL,VEDANTA LIMITED,INE205A01025,momentum_1d,18.2240538753925,True,True,EQ,272.1,True,20.0,1000.0,500.0,1,1.0,3.5842000000000453,5.0,0.05,2725791271.35,20.0,85,85,36,0,0,0,,,100000.0,-34691.42202974745,65308.57797025255,-53630.87204509795,-1.8980620025115096,-0.34691422029747454,-0.3418805494647992,-112506.0490688071,-0.0096504384328978,1.0,True,False
20669,573,REDINGTON,REDINGTON,REDINGTON LIMITED,INE891D01026,gap_fade_050,18.175301603040822,True,True,EQ,371.3,True,20.0,1000.0,500.0,1,1.0,4.902599999999989,5.0,0.05,1285574404.2,20.0,100,100,69,0,0,0,,,100000.0,-37054.046577926034,62945.953422073966,-57924.39102915808,-1.6417434037681824,-0.38586062068487537,-0.3858606206848752,-84150.29119110096,-0.0094177057538267,1.0,True,False
20709,574,MARKSANS,MARKSANS,MARKSANS PHARMA LIMITED,INE750C01026,momentum_1d,18.006114691786482,True,True,EQ,326.75,True,20.0,1000.0,500.0,1,1.0,4.2935,5.0,0.05,723088181.3,20.0,79,79,32,0,0,0,,,100000.0,-37458.78065850555,62541.21934149445,-54525.49093544016,-1.524811383685655,-0.4055395900794001,-0.4055395900794001,-114444.88875488054,-0.0125131544657623,1.0,True,False
20784,575,RAIN,RAIN,RAIN INDUSTRIES LIMITED,INE855B01025,gap_fade_100,17.66133696909602,True,True,EQ,215.72,True,20.0,1000.0,500.0,2,1.0,2.8614400000000058,5.0,0.01,785659370.01,20.0,42,42,26,0,0,0,,,100000.0,-38638.19844705366,61361.80155294634,-48250.88328526213,-2.4361049360710085,-0.44265401222534007,-0.44265401222534,-62993.645955210544,-0.019939656452458,1.0,True,False
20804,576,GAIL,GAIL,GAIL (INDIA) LTD,INE129A01019,open_to_close,17.57973888613452,True,True,EQ,173.4,True,20.0,1000.0,500.0,2,2.0,4.583600000000036,5.0,0.01,1109878265.1999998,20.0,252,252,0,0,0,0,,,100000.0,-39028.764116258266,60971.235883741734,-77839.97779591833,-2.0830704203964165,-0.4151700979600077,-0.4151700979600077,-37627.883562767405,-0.0036210427222766,1.0,True,False
20830,577,IOLCP,IOLCP,IOL CHEM AND PHARMA LTD,INE485C01029,gap_fade_050,17.4477359114196,True,True,EQ,199.95,True,20.0,1000.0,500.0,2,1.0,2.649900000000009,5.0,0.01,644714183.21,20.0,120,120,86,0,0,0,,,100000.0,-39047.989150606765,60952.010849393235,-62404.5595749707,-1.2519994885233323,-0.4232775005128908,-0.4232775005128907,-137618.38923288588,-0.0093234508309533,1.0,True,False
20833,578,MOTHERSON,MOTHERSON,SAMVRDHNA MTHRSN INTL LTD,INE775A01035,open_to_close,17.433895223929927,True,True,EQ,160.7,True,20.0,1000.0,500.0,3,2.0,4.222800000000046,5.0,0.01,1970325383.705,20.0,252,252,0,0,0,0,,,100000.0,-34345.36822873274,65654.63177126726,-76132.09776522545,-1.3382629158272057,-0.3806195322249487,-0.3684601894465344,-101347.380301167,-0.0037308084884152,1.0,True,False
20834,579,LTF,LTF,L&T FINANCE LIMITED,INE498L01015,open_to_close,17.428937365724675,True,True,EQ,314.0,True,20.0,1000.0,500.0,1,1.0,4.098000000000023,5.0,0.05,1074454374.875,20.0,252,252,0,0,0,0,,,100000.0,-34632.82345654479,65367.17654345521,-76237.58076253744,-1.2390036585229218,-0.4629099116790587,-0.4629099116790587,-82953.33214198005,-0.0038914768790418,1.0,True,False
20836,580,ENGINERSIN,ENGINERSIN,ENGINEERS INDIA LTD,INE510A01028,gap_fade_050,17.40993224260453,True,True,EQ,279.45,True,20.0,1000.0,500.0,1,1.0,3.6489,5.0,0.05,643467907.135,20.0,93,93,65,0,0,0,,,100000.0,-37906.22299292247,62093.77700707753,-57313.82063517488,-1.9522147221304584,-0.4404533711238011,-0.4404533711238011,-63919.08144786686,-0.0097007034093407,1.0,True,False
20909,581,AWL,AWL,AWL AGRI BUSINESS LIMITED,INE699H01024,gap_continuation_050,17.09985952735085,True,True,EQ,187.29,True,20.0,1000.0,500.0,2,2.0,4.949160000000009,5.0,0.01,561855120.3199999,20.0,84,84,29,0,0,0,,,100000.0,-48213.72790013696,51786.27209986304,-63118.1574633634,-3.094392991193515,-0.48554923872360833,-0.4855492387236083,-25169.998368254743,-0.0122689429516393,1.0,True,False
20938,582,MOREPENLAB,MOREPENLAB,MOREPEN LAB. LTD,INE083A01026,gap_fade_100,16.942447529333997,True,True,EQ,113.74,True,20.0,1000.0,500.0,4,3.0,4.502440000000029,5.0,0.01,2521047229.6800003,20.0,50,50,34,0,0,0,,,100000.0,-36834.24680779847,63165.75319220153,-48405.40604974315,-2.020562835412876,-0.4171176815495552,-0.4171176815495552,-134665.67070305254,-0.0171461145140741,1.0,True,False
20974,583,TATAPOWER,TATAPOWER,TATA POWER CO LTD,INE245A01021,open_to_close,16.79701702197984,True,True,EQ,368.0,True,20.0,1000.0,500.0,1,1.0,4.845999999999977,5.0,0.05,1580684879.8,20.0,252,252,0,0,0,0,,,100000.0,-41677.35116715621,58322.64883284379,-78806.02456621699,-2.5263872661684785,-0.41800364203762674,-0.4180036420376268,-32130.903781829133,-0.0036558696053585,1.0,True,False
20995,584,SHANTIGOLD,SHANTIGOLD,SHANTI GOLD INTERNATION L,INE06ZD01017,gap_continuation_050,16.713766319616592,True,True,EQ,256.34,True,20.0,1000.0,500.0,1,1.0,3.392680000000002,5.0,0.01,581797494.775,20.0,120,120,31,0,0,0,,,100000.0,-46243.34517067752,53756.65482932248,-66857.45998692687,-1.8663574102691631,-0.5001591177638085,-0.5001591177638085,-43496.30959755508,-0.0098104934775593,1.0,True,False
21030,585,WELSPUNLIV,WELSPUNLIV,WELSPUN LIVING LIMITED,INE192B01031,open_to_close,16.5516030408197,True,True,EQ,208.51,True,20.0,1000.0,500.0,2,1.0,2.7770200000000127,5.0,0.01,718406604.175,20.0,252,252,0,0,0,0,,,100000.0,-38351.74079982215,61648.25920017785,-77596.58865720706,-1.132048242049022,-0.4739831218483954,-0.4655445163032646,-96018.18881556476,-0.0045300698362587,1.0,True,False
21066,586,MOREPENLAB,MOREPENLAB,MOREPEN LAB. LTD,INE083A01026,open_to_close,16.40906461741861,True,True,EQ,113.74,True,20.0,1000.0,500.0,4,3.0,4.502440000000029,5.0,0.01,2521047229.6800003,20.0,252,252,0,0,0,0,,,100000.0,-38653.69277865729,61346.30722134271,-77709.82206998921,-0.8343492584880376,-0.6529650145478048,-0.6529650145478048,-136485.1166739114,-0.0051387615476059,1.0,True,False
21068,587,MOREPENLAB,MOREPENLAB,MOREPEN LAB. LTD,INE083A01026,momentum_5d,16.391298958849777,True,True,EQ,113.74,True,20.0,1000.0,500.0,4,3.0,4.502440000000029,5.0,0.01,2521047229.6800003,20.0,105,105,40,0,0,0,,,100000.0,-39786.67416156742,60213.32583843258,-60559.20435806979,-1.4288882118863742,-0.44582864605469896,-0.4458286460546989,-137618.0980568215,-0.0103382929181792,1.0,True,False
21079,588,IOLCP,IOLCP,IOL CHEM AND PHARMA LTD,INE485C01029,open_to_close,16.343992728474632,True,True,EQ,199.95,True,20.0,1000.0,500.0,2,1.0,2.649900000000009,5.0,0.01,644714183.21,20.0,252,252,0,0,0,0,,,100000.0,-40017.7277845665,59982.2722154335,-78209.01360978984,-0.7886380947596769,-0.6622460449192982,-0.6622460449192982,-138588.1278668456,-0.0054220106332796,1.0,True,False
21098,589,IFCI,IFCI,IFCI LTD,INE039A01010,gap_fade_100,16.28553131713766,True,True,EQ,101.38,True,20.0,1000.0,500.0,4,3.0,4.008280000000015,5.0,0.01,3490384221.1400003,20.0,49,49,31,0,0,0,,,100000.0,-41525.55669974462,58474.44330025538,-52063.517502334114,-1.8858714103002725,-0.4400873792685168,-0.4400873792685168,-95246.82630937632,-0.0207910070245757,1.0,True,False
21132,590,RAIN,RAIN,RAIN INDUSTRIES LIMITED,INE855B01025,gap_fade_050,16.072136836886465,True,True,EQ,215.72,True,20.0,1000.0,500.0,2,1.0,2.8614400000000058,5.0,0.01,785659370.01,20.0,96,96,64,0,0,0,,,100000.0,-45170.856045423,54829.143954577,-62783.07285644986,-1.4710109252506307,-0.5675479971212742,-0.5675479971212742,-69526.30355357988,-0.0130398010748311,1.0,True,False
21151,591,SAIL,SAIL,STEEL AUTHORITY OF INDIA,INE114A01011,momentum_1d,15.965956040323913,True,True,EQ,196.8,True,20.0,1000.0,500.0,2,1.0,2.603600000000008,5.0,0.01,3778441048.885,20.0,79,79,36,0,0,0,,,100000.0,-37877.22734918944,62122.77265081056,-54828.64647189754,-2.113635460931837,-0.421909289464386,-0.421909289464386,-94813.31451783476,-0.0110197342689022,1.0,True,False
21154,592,RATNAVEER,RATNAVEER,RATNAVEER PRECISION ENG L,INE05CZ01011,momentum_5d,15.961617914394315,True,True,EQ,304.75,True,20.0,1000.0,500.0,1,1.0,3.9795000000000003,5.0,0.05,2083492621.38,20.0,90,90,31,0,0,0,,,100000.0,-38069.3821374989,61930.6178625011,-56913.20331558052,-1.6393287982678266,-0.4763630184932591,-0.4730518790932767,-134820.11605796864,-0.0108286989835116,1.0,True,False
21339,593,BANKBARODA,BANKBARODA,BANK OF BARODA,INE028A01039,open_to_close,15.180342092216165,True,True,EQ,239.0,True,20.0,1000.0,500.0,2,1.0,3.1679999999999864,5.0,0.01,1806686690.8600001,20.0,252,252,0,0,0,0,,,100000.0,-43691.28184863688,56308.71815136312,-79541.14762907804,-2.4276796021005524,-0.43691281848636876,-0.4306590540366164,-41242.384864220745,-0.0039402637174959,1.0,True,False
21356,594,BANKINDIA,BANKINDIA,BANK OF INDIA,INE084A01016,open_to_close,15.10659395141299,True,True,EQ,145.0,True,20.0,1000.0,500.0,3,2.0,3.8299999999999774,5.0,0.01,754397260.855,20.0,252,252,0,0,0,0,,,100000.0,-40390.561192090834,59609.438807909166,-78337.6601871477,-1.8503507736512044,-0.42286048090387274,-0.4228604809038727,-64521.38787249248,-0.0039556625411293,1.0,True,False
21364,595,BANDHANBNK,BANDHANBNK,BANDHAN BANK LIMITED,INE545U01014,gap_fade_100,15.074367873078831,True,True,EQ,164.95,True,20.0,1000.0,500.0,3,2.0,4.32980000000003,5.0,0.01,845147095.665,20.0,37,37,18,0,0,0,,,100000.0,-47831.72461677143,52168.27538322857,-55142.14247955076,-3.7381819877141695,-0.4783172461677143,-0.4783172461677143,-45354.85547132007,-0.0249095346495753,1.0,True,False
21380,596,NYKAA,NYKAA,FSN E COMMERCE VENTURES,INE388Y01029,open_to_close,15.01652619401752,True,True,EQ,332.5,True,20.0,1000.0,500.0,1,1.0,4.3750000000000115,5.0,0.05,1197465305.875,20.0,252,252,0,0,0,0,,,100000.0,-37274.55528794463,62725.44471205537,-77200.3204365856,-1.7447358095254812,-0.41128324648048953,-0.4112832464804896,-86284.82729782,-0.0036754636762952,1.0,True,False
21488,597,MARKSANS,MARKSANS,MARKSANS PHARMA LIMITED,INE750C01026,open_to_close,14.488720872583045,True,True,EQ,326.75,True,20.0,1000.0,500.0,1,1.0,4.2935,5.0,0.05,723088181.3,20.0,252,252,0,0,0,0,,,100000.0,-41900.55037517012,58099.44962482988,-78891.87278831052,-1.1937541540285146,-0.5524231381904976,-0.541596917685816,-118886.6584715451,-0.0049204515511396,1.0,True,False
21509,598,SAMMAANCAP,SAMMAANCAP,SAMMAAN CAPITAL LIMITED,INE148I01020,reversal_1d,14.417451660882499,True,True,EQ,158.39,True,20.0,1000.0,500.0,3,2.0,4.163560000000025,5.0,0.01,963280553.225,20.0,87,87,47,0,0,0,,,100000.0,-42045.647587977255,57954.352412022745,-59199.51728357536,-2.859130615401853,-0.47919405748115285,-0.4791940574811529,-61368.61487012811,-0.0101660612817814,1.0,True,False
21530,599,UNIONBANK,UNIONBANK,UNION BANK OF INDIA,INE692A01016,open_to_close,14.292265741199802,True,True,EQ,187.22,True,20.0,1000.0,500.0,2,2.0,4.948880000000009,5.0,0.01,1686478721.005,20.0,252,252,0,0,0,0,,,100000.0,-41505.59976985057,58494.40023014943,-78745.02328960829,-1.747645066289101,-0.44468736224476646,-0.4431265559577281,-75658.14830471536,-0.0041823890120695,1.0,True,False
