date,symbol,isin,series,close
2026-09-04,UCAL,INE139B01016,BE,146.02
2026-09-04,UCOBANK,INE691A01018,EQ,24.78
2026-09-04,UDAYJEW,INE551B01012,EQ,143.0
2026-09-04,USK,INE0N0Y01013,EQ,20.99
2026-09-04,UFLEX,INE516A01017,EQ,675.6
2026-09-04,UFO,INE527H01019,EQ,65.09
2026-09-04,UGROCAP,INE583D01011,EQ,86.35
2026-09-04,UEL,INE899L01030,EQ,241.6
2026-09-04,UJJIVANSFB,INE551W01018,EQ,64.43
2026-09-04,ULTRAMAR,INE405A01021,EQ,437.15
2026-09-04,ULTRACEMCO,INE481G01011,EQ,11408.0
2026-09-04,UMAEXPORTS,INE0GIU01018,BE,23.97
2026-09-04,UMIYA-MRO,INE398B01018,EQ,104.42
2026-09-04,UNICHEMLAB,INE351A01035,EQ,550.2
2026-09-04,UNIECOM,INE00U401027,EQ,87.62
2026-09-04,UNIINFO,INE481Z01011,EQ,11.0
2026-09-04,UNIMECH,INE0U3I01011,EQ,1502.7
2026-09-04,UNIONBANK,INE692A01016,EQ,187.22
2026-09-04,UNIPARTS,INE244O01017,EQ,874.05
2026-09-04,UNIENTER,INE037A01022,EQ,93.19
2026-09-04,UNITECH,INE694A01020,EQ,4.08
2026-09-04,UBL,INE686F01025,EQ,1279.4
2026-09-04,UNIDT,INE961D01019,BE,225.46
2026-09-04,UFBL,INE382M01027,BE,700.35
2026-09-04,UNITEDTEA,INE458F01011,EQ,442.8
2026-09-04,UNITEDPOLY,INE368U01029,EQ,41.66
2026-09-04,UNITDSPR,INE854D01024,EQ,1471.7
2026-09-04,UNIVASTU,INE562X01013,BE,168.34
2026-09-04,UNIVCABLES,INE279A01012,EQ,1576.3
2026-09-04,UNIVPHOTO,INE03V001013,BE,490.4
2026-09-04,UNOMINDA,INE405E01023,EQ,1249.7
2026-09-04,UDS,INE851I01011,EQ,239.03
2026-09-04,UPL,INE628A01036,EQ,582.15
2026-09-04,URAVIDEF,INE568Z01015,BE,118.2
2026-09-04,URBANCO,INE0CAZ01013,EQ,181.09
2026-09-04,URJA,INE550C01020,EQ,9.18
2026-09-04,UMESLTD,INE240C01028,EQ,5.09
2026-09-04,USHAMART,INE228A01035,EQ,514.15
2026-09-04,UTIAMC,INE094J01016,EQ,880.55
2026-09-04,UTKARSHBNK,INE735W01017,EQ,14.56
2026-09-04,UTTAMSUGAR,INE786F01031,EQ,281.2
2026-09-04,VTMLTD,INE222F01029,EQ,56.12
2026-09-04,VGUARD,INE951I01027,EQ,335.4
2026-09-04,V2RETAIL,INE945H01021,EQ,216.5
2026-09-04,WABAG,INE956G01038,EQ,2005.3
2026-09-04,VADILENT,INE693D01018,EQ,10045.0
2026-09-04,VADILALIND,INE694D01016,EQ,7655.0
2026-09-04,VAIBHAVGBL,INE884A01027,EQ,218.74
2026-09-04,VAISHALI,INE972X01022,EQ,8.32
2026-09-04,VAKRANGEE,INE051B01021,EQ,5.79
2026-09-04,VALIANTLAB,INE0JWS01017,BE,105.97
2026-09-04,VALIANTORG,INE565V01010,BE,320.25
2026-09-04,DBREALTY,INE879I01012,EQ,102.57
2026-09-04,VARDHACRLC,INE116G01013,BE,43.59
2026-09-04,VHL,INE701A01023,EQ,3626.4
2026-09-04,VARDMNPOLY,INE835A01029,EQ,5.87
2026-09-04,VSSL,INE050M01012,EQ,364.15
2026-09-04,VTL,INE825A01020,EQ,598.2
2026-09-04,VARROC,INE665L01035,EQ,826.35
2026-09-04,VBL,INE200M01039,EQ,407.6
2026-09-04,VGL,INE273D01027,EQ,53.31
2026-09-04,VASCONEQ,INE893I01013,EQ,30.47
2026-09-04,VASWANI,INE590L01019,EQ,47.01
2026-09-04,VCL,INE098201036,BE,1.58
2026-09-04,MANYAVAR,INE825V01034,EQ,594.2
2026-09-04,VAML,INE1CDF01017,EQ,437.75
2026-09-04,VISL,INE1CLE01013,EQ,35.39
2026-09-04,VEDL,INE205A01025,EQ,272.1
2026-09-04,VOGL,INE704J01044,EQ,38.02
2026-09-04,VEDPOWER,INE694L01019,EQ,34.2
2026-09-04,VEDAVAAG,INE359B01010,EQ,18.17
2026-09-04,VEEDOL,INE484C01030,EQ,1476.8
2026-09-04,VELJAN,INE232E01013,BE,1878.9
2026-09-04,VENKEYS,INE398A01010,EQ,1659.6
2026-09-04,VENTIVE,INE781S01027,EQ,588.2
2026-09-04,VENUSPIPES,INE0JA001018,EQ,1631.0
2026-09-04,VENUSREM,INE411B01019,BE,1694.4
2026-09-04,VERANDA,INE0IQ001011,EQ,242.63
2026-09-04,VERTOZ,INE188Y01031,EQ,37.66
2026-09-04,VESUVIUS,INE386A01023,EQ,419.15
2026-09-04,VETO,INE918N01018,BE,125.5
2026-09-04,VSTL,INE0QTF01015,EQ,117.66
2026-09-04,VGCL,INE761Q01015,EQ,52.62
2026-09-04,VHLTD,INE048C01025,BE,118.21
2026-09-04,VIDHIING,INE632C01026,EQ,347.75
2026-09-04,VIDYAWIRES,INE14UN01029,EQ,90.13
2026-09-04,VIJSOLX,INE362D01010,EQ,687.7
2026-09-04,VIJAYA,INE043W01024,EQ,1493.2
2026-09-04,VIJIFIN,INE159N01027,BE,16.58
2026-09-04,VIKASECO,INE806A01020,EQ,1.07
2026-09-04,VIKASLIFE,INE161L01027,EQ,1.29
2026-09-04,VIKRAMSOLR,INE078V01014,EQ,168.45
2026-09-04,VIKRAN,INE01R501028,EQ,60.77
2026-09-04,VIMTALABS,INE579C01029,EQ,635.65
2026-09-04,VINATIORGA,INE410B01037,EQ,1310.7
2026-09-04,VINDHYATEL,INE707A01012,EQ,2732.7
2026-09-04,VINEETLAB,INE505Y01010,EQ,37.37
2026-09-04,VINNY,INE01KI01027,EQ,1.02
2026-09-04,VINCOFE,INE498Q01014,EQ,170.65
2026-09-04,VINYLINDIA,INE250B01029,EQ,232.38
2026-09-04,VIPCLOTHNG,INE450G01024,EQ,20.15
2026-09-04,VIPIND,INE054A01027,EQ,314.05
2026-09-04,VIPULLTD,INE946H01037,BE,13.98
2026-09-04,VIRAT,INE467D01017,EQ,423.35
2026-09-04,VIRINCHI,INE539B01017,EQ,14.7
2026-09-04,VIRTUALG,INE247C01023,BE,0.47
2026-09-04,VOEPL,INE0I0T01010,EQ,553.2
2026-09-04,VISACHROME,INE286H01012,EQ,38.34
2026-09-04,VIVIDHA,INE370E01029,EQ,0.52
2026-09-04,VISAKAIND,INE392A01021,EQ,93.37
2026-09-04,VISHAL,INE755Q01025,EQ,18.67
2026-09-04,VMM,INE01EA01019,EQ,106.14
2026-09-04,VISHNU,INE270I01022,EQ,702.0
2026-09-04,VPRPL,INE0AE001013,EQ,36.28
2026-09-04,VISHWARAJ,INE430N01022,EQ,5.9
2026-09-04,VITAL,INE0L4K01016,EQ,55.72
2026-09-04,VIVIANA,INE0MEG01014,BE,804.7
2026-09-04,VIVIMEDLAB,INE526G01021,BE,6.58
2026-09-04,VIVOBIOT,INE380K01017,EQ,18.8
2026-09-04,VIYASH,INE807F01027,EQ,265.85
2026-09-04,VLEGOV,INE03HW01020,BE,10.61
2026-09-04,VLSFINANCE,INE709A01018,EQ,246.44
2026-09-04,VMART,INE665J01013,EQ,824.2
2026-09-04,VMSTMT,INE0SJA01013,EQ,45.46
2026-09-04,IDEA,INE669E01016,EQ,15.02
2026-09-04,VOITHPAPR,INE285C01015,EQ,1458.6
2026-09-04,VOLTAMP,INE540H01012,EQ,11418.0
2026-09-04,VOLTAS,INE226A01021,EQ,1170.0
2026-09-04,VRAJ,INE0S2V01010,EQ,121.71
2026-09-04,VRLLOG,INE366I01010,EQ,297.7
2026-09-04,VSTIND,INE710A01016,EQ,208.15
2026-09-04,VSTTILLERS,INE764D01017,EQ,4187.6
2026-09-04,WHBRADY,INE855A01019,EQ,482.2
2026-09-04,WPIL,INE765D01022,EQ,443.9
2026-09-04,WSI,INE100D01014,EQ,60.37
2026-09-04,WAAREEENER,INE377N01017,EQ,2635.0
2026-09-04,WAAREERTL,INE299N01021,EQ,858.95
2026-09-04,WAKEFIT,INE0E7301029,EQ,151.55
2026-09-04,WALCHANNAG,INE711A01022,EQ,208.61
2026-09-04,WANBURY,INE107F01022,EQ,246.2
2026-09-04,WARDINMOBI,INE945P01024,EQ,5.86
2026-09-04,WATERBASE,INE054C01015,EQ,48.63
2026-09-04,CORDELIA,INE0LZF01039,EQ,103.9
2026-09-04,WEWIN,INE082W01014,EQ,41.91
2026-09-04,WEALTH,INE658T01017,EQ,841.7
2026-09-04,WEBELSOLAR,INE855C01023,EQ,74.53
2026-09-04,WEIZMANIND,INE080A01014,EQ,74.5
2026-09-04,WELCORP,INE191B01025,EQ,2590.6
2026-09-04,WELENT,INE625G01013,EQ,813.6
2026-09-04,WELINV,INE389K01018,BE,2230.7
2026-09-04,WELSPUNLIV,INE192B01031,EQ,208.51
2026-09-04,WELSPLSOL,INE731F01037,EQ,59.55
2026-09-04,WENDT,INE274C01019,EQ,8160.0
2026-09-04,WSTCSTPAPR,INE976A01021,EQ,650.25
2026-09-04,WCIL,INE0CJF01024,EQ,83.38
2026-09-04,WESTLIFE,INE274F01020,EQ,530.6
2026-09-04,WEWORK,INE085001019,EQ,666.95
2026-09-04,WHEELS,INE715A01015,EQ,1724.9
2026-09-04,WHIRLPOOL,INE716A01013,EQ,815.95
2026-09-04,WILLAMAGOR,INE210A01017,EQ,25.4
2026-09-04,WINDLAS,INE0H5O01029,EQ,1126.35
2026-09-04,WINDMACHIN,INE052A01021,EQ,304.25
2026-09-04,WIPRO,INE075A01022,EQ,176.4
2026-09-04,WOCKPHARMA,INE049B01025,EQ,2088.7
2026-09-04,WEL,INE02WG01024,EQ,76.03
2026-09-04,WONDERLA,INE066O01014,EQ,533.9
2026-09-04,WORTHPERI,INE196Y01018,EQ,154.99
2026-09-04,XCHANGING,INE692G01013,EQ,61.4
2026-09-04,XELPMOC,INE01P501012,EQ,80.14
2026-09-04,XPROINDIA,INE445C01015,EQ,1325.1
2026-09-04,XTGLOBAL,INE547B01028,EQ,31.69
2026-09-04,XTRANET,INE0NG701011,EQ,234.24
2026-09-04,YASHO,INE616Z01012,EQ,4134.1
2026-09-04,YATHARTH,INE0JO301016,EQ,991.1
2026-09-04,YATRA,INE0JR601024,EQ,113.49
2026-09-04,YESBANK,INE528G01035,EQ,22.5
2026-09-04,YOGI,INE290E01011,EQ,163.45
2026-09-04,YUKEN,INE384C01016,EQ,1010.8
2026-09-04,ZFSTEERING,INE116C01012,EQ,667.5
2026-09-04,ZAGGLE,INE07K301024,EQ,180.77
2026-09-04,ZEEL,INE256A01028,EQ,91.61
2026-09-04,ZEELEARN,INE565L01011,BE,7.09
2026-09-04,ZEEMEDIA,INE966H01019,EQ,8.22
2026-09-04,ZENTEC,INE251B01027,EQ,1801.4
2026-09-04,ZENITHSTL,INE318D01020,EQ,5.9
2026-09-04,ZENSARTECH,INE520A01027,EQ,461.55
2026-09-04,ZFCVINDIA,INE342J01019,EQ,2551.9
2026-09-04,ZIMLAB,INE518E01015,EQ,125.5
2026-09-04,ZODIACLOTH,INE206B01013,EQ,72.23
2026-09-04,ZODIAC,INE761Y01019,EQ,240.17
2026-09-04,ZOTA,INE358U01012,EQ,1132.4
2026-09-04,ZUARI,INE840M01016,EQ,225.56
2026-09-04,ZUARIIND,INE217A01012,EQ,276.45
2026-09-04,ZYDUSLIFE,INE010B01027,EQ,1120.0
2026-09-04,ZYDUSWELL,INE768C01028,EQ,531.7
